N,K,Agg,ITI,cv
2,0,1,0.46591513611455,0.213778478188629
2,0,0,0.99039903990399,0.237839775322638
2,0,0,0.433056406077289,0.126843799928785
2,0,1,0.488521758579799,0.271309516816017
2,0,0,0.651907295992757,0.169581008059474
2,0,0,0.702765311992192,0.157919110968789
2,0,1,0.582881817593524,0.323530375075124
2,0,0,0.494974870621391,0.152225020838375
2,0,0,0.691118062855237,0.180696531069683
2,0,1,0.565283801107384,0.279920128912516
2,0,0,0.468956848291464,0.147343882060131
2,0,0,0.513833766796369,0.157317709701782
2,0,1,0.524655640167191,0.208327321553972
2,0,0,1.49605869677877,0.390774343743834
2,0,0,0.591785369013092,0.169985879369869
2,0,1,0.58828368043905,0.293249851438595
2,0,0,0.464532434551866,0.145128051507743
2,0,0,0.414458112477914,0.126566208311504
2,0,1,0.47574135403971,0.17844391750846
2,0,0,0.557583848272468,0.156801185766445
2,0,0,0.528563494647337,0.150033778759128
2,0,1,0.537134794560537,0.24873743759602
2,0,0,0.43583305698991,0.132981058833888
2,0,0,0.61602433535279,0.137904355805633
2,0,1,0.544944604350545,0.212353616610629
2,0,0,0.682826903379993,0.164618802028488
2,0,0,0.485072897533656,0.154214773336472
2,0,1,0.559377971695475,0.277982310958408
2,0,0,0.538486281060539,0.154240511694114
2,0,0,0.464438967261212,0.135971576722851
2,0,1,0.520366172742929,0.205714525609197
2,6,0,0.430129593045885,0.17190245439746
2,6,0,0.413916391639164,0.128490752993581
2,6,1,0.417436701653359,0.125968094416967
2,6,0,0.528669888265422,0.144085734182529
2,6,0,0.516718338500517,0.129500922220492
2,6,1,0.519423670115703,0.12919959355273
2,6,0,2.81542439958282,0.810763597538477
2,6,0,0.508622290800509,0.186889278400894
2,6,1,0.510922887160511,0.179190231308185
2,6,0,0.432608478239128,0.137659147013912
2,6,0,0.454337671210043,0.169457916078937
2,6,1,0.4402652654646,0.144930288288314
2,6,0,0.640322096725802,0.320137372391849
2,6,0,0.457326838674651,0.166418055494518
2,6,1,0.474832172212437,0.18626907284232
2,6,0,0.445022080683405,0.206893162703617
2,6,0,0.406966926200817,0.128902884137985
2,6,1,0.418781373935713,0.15303396347824
2,6,0,0.686758331005514,0.158915545781846
2,6,0,0.705815262377301,0.158131222405613
2,6,1,0.686551413762066,0.144017172167869
2,6,0,0.434955776279382,0.110692660815425
2,6,0,0.43666647366491,0.117601421770937
2,6,1,0.434759633168557,0.110731145367202
2,6,0,0.476889794242582,0.157386620104228
2,6,0,0.728528735226464,0.318778381524398
2,6,1,0.488176896507385,0.178578415378865
2,6,0,0.580467403465493,0.130872126123013
2,6,0,0.570401867772984,0.13283408878962
2,6,1,0.567199577100567,0.127734751221793
2,6,0,0.878052407010613,0.401276521517142
2,6,0,0.51404104140984,0.181645434338827
2,6,1,0.519423670115703,0.200674324205581
2,6,0,0.383307561525383,0.166862976149626
2,6,0,0.6113574320395,0.32222932672768
2,6,1,0.413568327787136,0.21550810887975
2,6,0,0.413070352678421,0.124703140069156
2,6,0,0.409629440310286,0.112580224830875
2,6,1,0.411322123947932,0.121974565253052
2,6,0,0.466854197156805,0.194310378818904
2,6,0,0.43432290827336,0.13792454061092
2,6,1,0.441955306641775,0.145469214175902
2,6,0,0.461435032392128,0.109798884410886
2,6,0,0.461388731465739,0.109663266082403
2,6,1,0.461388731465739,0.111794724344517
2,6,0,1.04568351571999,0.482792481309246
2,6,0,0.594790017923948,0.167491969271639
2,6,1,0.59837309032108,0.175618853389689
2,6,0,0.476841942567463,0.122791274767766
2,6,0,0.477211182656727,0.115765139188702
2,6,1,0.476634201881727,0.119024151179946
2,6,0,0.437620854596473,0.160575039099951
2,6,0,0.567771062820568,0.292197510379094
2,6,1,0.457787714255297,0.177729169943817
2,6,0,0.458888481440737,0.14216171386558
2,6,0,0.490692633619798,0.17911830331317
2,6,1,0.476538038419227,0.151333479934337
2,6,0,0.525555201022748,0.147875809798452
2,6,0,0.509230410220509,0.129636003559757
2,6,1,0.509332984580509,0.128379731463207
2,6,0,0.90642091732109,0.36918351594361
2,6,0,0.376893749981059,0.155424622586924
2,6,1,0.404511995915039,0.210575126361942
2,6,0,0.466196854427227,0.103012742169804
2,6,0,0.46624380747934,0.115006046850516
2,6,1,0.466149901375114,0.111564980473163
2,6,0,0.552388572190552,0.271909383893839
2,6,0,0.442088653309775,0.160195427209826
2,6,1,0.451999745429088,0.165256397196105
2,6,0,1.67101455908303,0.689004652628329
2,6,0,0.368222007385924,0.131106965368
2,6,1,0.391417094465352,0.215085656726392
2,6,0,0.42191453187872,0.136992462937696
2,6,0,0.459673874364181,0.189201974567634
2,6,1,0.433012733587769,0.150085607547436
2,6,0,0.488324694538419,0.115053008597859
2,6,0,0.488324694538419,0.102977068065198
2,6,1,0.488324694538419,0.112497970129655
2,6,0,0.64947671237712,0.336509911159404
2,6,0,0.433187423545848,0.166660734223631
2,6,1,0.450999645419087,0.204115318937452
2,6,0,0.330066119194701,0.140359485579753
2,6,0,0.406285526511835,0.267522327581054
2,6,1,0.394960130933728,0.248011827734691
2,6,0,0.564715562465337,0.134992006143901
2,6,0,0.561299067759883,0.122735140234273
2,6,1,0.561355570585307,0.1244066518263
2,6,0,0.360654247242906,0.129459864345088
2,6,0,0.355591114667022,0.115136045682
2,6,1,0.374301581101506,0.196996309809897
2,6,0,0.46488216896807,0.11612565584704
2,6,0,0.46488216896807,0.123115353160316
2,6,1,0.464835215915958,0.122219693793378
2,6,0,0.406040604060406,0.111439230551446
2,6,0,0.401128822559675,0.110685076362903
2,6,1,0.404308723555282,0.11683941077171
2,6,0,0.443080022287943,0.156623718488176
2,6,0,0.529036860905342,0.256949041575894
2,6,1,0.459675597189349,0.176774908127034
2,6,0,0.441910857752442,0.183509688022129
2,6,0,0.417856911741594,0.141848374723121
2,6,1,0.428448017215515,0.15195348598622
2,6,0,0.371567007447013,0.12320834665021
2,6,0,0.390470419590979,0.182349278761644
2,6,1,0.379923488532059,0.147250710178648
2,6,0,0.395936007943424,0.1128801560333
2,6,0,0.395776629455774,0.101573632496498
2,6,1,0.397439743974397,0.116772322546668
2,6,0,0.376552806795831,0.121301220581932
2,6,0,0.383899393800384,0.121709352919322
2,6,1,0.388320082008201,0.163049035484956
2,6,0,1.04620988414631,0.271837372179974
2,6,0,0.973920921503915,0.224318423862509
2,6,1,0.983761742510885,0.207565965678462
2,6,0,0.470236597119428,0.112040310694456
2,6,0,0.467887164303285,0.107878250046798
2,6,1,0.47004700470047,0.116241777567587
2,6,0,0.34578370729059,0.10060108970042
2,6,0,0.345624840261804,0.0982826590766673
2,6,1,0.365955713218381,0.209997123773627
2,6,0,0.4951241392796,0.122551684057975
2,6,0,0.505305632604077,0.143696015232051
2,6,1,0.49753719090502,0.127077267099559
2,6,0,0.581812567221634,0.34436542317864
2,6,0,0.369888289944236,0.159718903536413
2,6,1,0.418024995776889,0.215640878558641
2,6,0,2.75939358641747,0.926958259750112
2,6,0,0.388171112831127,0.129274503076773
2,6,1,0.395714174592062,0.153771599957375
2,6,0,0.405795681608977,0.119721289579836
2,6,0,0.405795681608977,0.107887598194419
2,6,1,0.405673220383263,0.1187802209251
2,6,0,0.451136022693178,0.133846592135888
2,6,0,0.482523980553395,0.18323609542691
2,6,1,0.455229009139446,0.150179878402232
2,6,0,0.493712737610395,0.254096874118454
2,6,0,0.435327375532313,0.152427528777674
2,6,1,0.44708506725112,0.152608519792571
2,6,0,0.745337691663903,0.176962546582252
2,6,0,0.72350300723503,0.152794712353588
2,6,1,0.72350300723503,0.154031056017131
2,6,0,0.604938542634751,0.322805841145135
2,6,0,0.457004225768199,0.167246066098667
2,6,1,0.461348460427438,0.168126606819405
2,6,0,0.658079052938406,0.142065495213567
2,6,0,0.671891513475672,0.177203670417327
2,6,1,0.658277748304632,0.136667507541494
2,6,0,0.747195931714383,0.194297690154996
2,6,0,0.86526196479297,0.27886362015977
2,6,1,0.747195931714383,0.18534986362359
2,6,0,0.671959087800672,0.27228189091965
2,6,0,0.558876112330334,0.162426758892164
2,6,1,0.568285399968568,0.185755169316847
2,6,0,0.460883297632089,0.112485907331679
2,6,0,0.460790265073019,0.122783719834326
2,6,1,0.460836781352554,0.12319049445068
2,6,0,0.427253025731758,0.114847278391699
2,6,0,0.427253025731758,0.109564197760549
2,6,1,0.427210102984547,0.115805457597817
2,6,0,0.417226596609241,0.0992616594644151
2,6,0,0.417184575600417,0.103157925812814
2,6,1,0.417184575600417,0.106807327623894
2,6,0,0.528350707411167,0.1372008301956
2,6,0,0.534300741902147,0.133519935374891
2,6,1,0.531283074831547,0.142415644652585
2,6,0,0.796159615961596,0.235998782843074
2,6,0,0.741653112679689,0.171205543146718
2,6,1,0.731690816140438,0.156190961635997
2,6,0,0.49262351977772,0.139427515689897
2,6,0,0.48802909847635,0.124290362568358
2,6,1,0.485365609731705,0.122319279527091
2,6,0,0.381807411510382,0.158454426158047
2,6,0,0.810818786796712,0.347502794304862
2,6,1,0.406884950790161,0.196399496587293
2,6,0,0.411032838821072,0.16493134274797
2,6,0,0.390117443116861,0.12492843683846
2,6,1,0.402671846131982,0.154374449177039
2,6,0,0.344860874976387,0.12782522314085
2,6,0,0.362545345443635,0.161192067103656
2,6,1,0.383422957680383,0.229358520237121
2,6,0,0.430346064909521,0.10720835084472
2,6,0,0.430216181791339,0.117458171044922
2,6,1,0.430259476164067,0.115885488243879
2,6,0,0.55407775414413,0.24134235311611
2,6,0,0.4882841225299,0.13767227117835
2,6,1,0.492772049482176,0.147148265938066
2,6,0,0.462046204620462,0.123425766491412
2,6,0,0.461953172061392,0.105968779581417
2,6,1,0.461999688340927,0.119759156258308
2,6,0,0.471326753528433,0.12074012446653
2,6,0,0.471374151633173,0.107551242987517
2,6,1,0.471326753528433,0.120562422811045
2,6,0,0.406639024558194,0.148647851116929
2,6,0,0.462382686866817,0.245210793181631
2,6,1,0.425879497821027,0.170853082063508
2,6,0,0.492885109406463,0.1648479120674
2,6,0,0.934527415005652,0.348468200938148
2,6,1,0.497687959750749,0.191639589241639
2,6,0,0.566170902804566,0.13381593936785
2,6,0,0.58976135708809,0.178322156662746
2,6,1,0.566170902804566,0.127488519951268
2,6,0,0.454246337875797,0.121758819578642
2,6,0,0.472094828530472,0.140995162694702
2,6,1,0.4584329400682,0.119924896276036
2,6,0,0.390078223508625,0.111604735139736
2,6,0,0.385581193778293,0.118714311447249
2,6,1,0.390078223508625,0.129107474119378
2,6,0,0.540217065184779,0.170779228507246
2,6,0,0.509123077256179,0.138874673002861
2,6,1,0.514766502556992,0.148372897917901
2,6,0,0.48062777292222,0.255165979060495
2,6,0,0.377045280285604,0.148769192495552
2,6,1,0.411198144607849,0.210921038114108
2,6,0,0.496632577830647,0.153475470745203
2,6,0,0.893452981661803,0.383545507137316
2,6,1,0.499241843376257,0.183192711615488
2,6,0,0.69774583092112,0.160733830051768
2,6,0,0.712733143817979,0.189335161460503
2,6,1,0.697675401342951,0.153461433274755
2,6,0,0.443288773321777,0.152086959870039
2,6,0,0.433825991294782,0.128345578951914
2,6,1,0.435414720511352,0.134455939661316
2,6,0,0.467323727677932,0.156546993732735
2,6,0,0.670543244800671,0.313867875362484
2,6,1,0.478695212516421,0.191580992627958
2,6,0,0.590177360931359,0.15576084087644
2,6,0,0.57352556064855,0.152756634896066
2,6,1,0.576473832354334,0.161609963765142
2,6,0,0.441963839241067,0.110074656343191
2,6,0,0.442399795535109,0.106424824527893
2,6,1,0.442355346645776,0.11279993043628
2,6,0,0.421991351677541,0.108583290863463
2,6,0,0.422499877106355,0.112855965511114
2,6,1,0.421991351677541,0.114413867009872
2,6,0,0.535429887074729,0.185732695944969
2,6,0,1.06673710849346,0.412121103902152
2,6,1,0.535268580621503,0.198250328741111
2,6,0,0.429698142228016,0.12100291116448
2,6,0,0.442977631096443,0.138538634168812
2,6,1,0.433304199985216,0.117536502132318
2,6,0,0.417646806697476,0.105764134605545
2,6,0,0.419409029510546,0.110893768137233
2,6,1,0.417604785688653,0.110414746052328
2,6,0,0.809589155636875,0.195281218607639
2,6,0,0.784522896734118,0.174026423549356
2,6,1,0.754579274721365,0.200708401800098
2,6,0,0.627467810072147,0.338847231479307
2,6,0,0.394722011883728,0.158694397014657
2,6,1,0.4114519335751,0.189770648239528
2,6,0,0.605243451174386,0.150272565471367
2,6,0,0.640386619307092,0.203205276750961
2,6,1,0.605243451174386,0.156743436412117
2,6,0,0.412904360975517,0.109255319074213
2,6,0,0.414416441644164,0.102802894822612
2,6,1,0.414499783311664,0.110328497351342
2,6,0,0.367490623601106,0.151626249548733
2,6,0,0.47296595688277,0.288163995680672
2,6,1,0.404837231690649,0.214988428128671
2,6,0,0.491039202930194,0.14670001571797
2,6,0,0.501110717132319,0.155001365068768
2,6,1,0.493531940258702,0.145363402656012
2,6,0,0.399116216842568,0.124466943636975
2,6,0,0.422765680823401,0.187181551182337
2,6,1,0.40390217883577,0.131939171055141
2,6,0,0.479230615369229,0.154907688536521
2,6,0,0.675101523757818,0.323211203922194
2,6,1,0.485951034127803,0.190600851810431
2,6,0,0.44517844641607,0.216557028797831
2,6,0,0.40455265038699,0.134765370079731
2,6,1,0.412904360975517,0.146326058125855
2,6,0,0.576743720883716,0.135907098764976
2,6,0,0.570114482712639,0.131482807587225
2,6,1,0.570114482712639,0.120955635626367
2,6,0,0.469999606595731,0.148363746254775
2,6,0,0.557134365121906,0.269308477215468
2,6,1,0.479081724597581,0.152086650453627
2,6,0,0.371235625435203,0.0889230817084219
2,6,0,0.371193835801491,0.100099105505584
2,6,1,0.373984766897742,0.114090660016131
2,6,0,0.441599715527108,0.152490391930181
2,6,0,0.433798838399124,0.124336935523462
2,6,1,0.435745328918857,0.130900105097488
2,6,0,0.642128729001932,0.176723288282895
2,6,0,0.796959695969597,0.290858458971229
2,6,1,0.642386819327094,0.199514716068119
2,6,0,0.424657850400425,0.119171810709971
2,6,0,0.428318693938359,0.123793138363856
2,6,1,0.424806429140768,0.117123622707132
2,6,0,0.397799779977998,0.09864486002878
2,6,0,0.397871112412446,0.104767747080394
2,6,1,0.397799779977998,0.107202851820158
2,6,0,0.65986598659866,0.326852328595459
2,6,0,0.451954286337725,0.174635993933457
2,6,1,0.479999690790335,0.19806162036882
2,6,0,0.493069108891087,0.124414952055125
2,6,0,0.49874334167085,0.132051828132079
2,6,1,0.493118618792572,0.122549506667471
2,6,0,0.424529632450425,0.155500144853874
2,6,0,0.517447578091142,0.265680525650576
2,6,1,0.441510817748442,0.172657776749545
4,0,0,0.644350149300644,0.155594210339978
4,0,0,0.591496275376041,0.151744173370681
4,0,0,0.316432917177068,0.112989413931454
4,0,0,0.362399876351271,0.117030600943948
4,0,1,0.448783617100449,0.293383050781142
4,0,0,0.485391676422544,0.135184839310118
4,0,0,0.463023046490696,0.141782210475392
4,0,0,0.388671679667967,0.127960175029147
4,0,0,0.644934623332463,0.162486371170984
4,0,1,0.451085832565157,0.233032878378382
4,0,0,0.429482603432757,0.123962085189542
4,0,0,0.395896163321511,0.125465950764449
4,0,0,0.339214808852899,0.113086578305977
4,0,0,0.388554480448045,0.128061114840278
4,0,1,0.41198334709504,0.207754592230749
4,0,0,0.720869188368112,0.181555888944534
4,0,0,0.482877556048288,0.134815061195539
4,0,0,0.417142554591594,0.132355941985875
4,0,0,0.661799513284662,0.178597541428647
4,0,1,0.472666314250473,0.233781412228604
4,0,0,0.487009485262252,0.152269386784833
4,0,0,0.413791379137914,0.138252617109107
4,0,0,0.722866404287488,0.169886214223238
4,0,0,0.469525625548337,0.138995959194417
4,0,1,0.463083691546725,0.23785777161372
4,0,0,0.473588028659325,0.137418355508896
4,0,0,0.434060873336242,0.150539201036058
4,0,0,0.34887291546056,0.113663817838813
4,0,0,0.525502285678303,0.158602270360239
4,0,1,0.450272299957268,0.212812412435177
4,0,0,0.439822743336281,0.132786510438901
4,0,0,0.626391753099361,0.153377769231333
4,0,0,0.876370822923,0.19636149092085
4,0,0,0.593095023788093,0.148796030344147
